Date,Type,Reg,From,To,App,SELDay,SELNight,MELDay,MELNight,TWDay,TWNight,ASEL,AMEL,TAA,HighPerf,CPlex,TWheel,Turbine,Night,ActInst,SimInst,FlightSim,XC,XC50NM,CFI,Dual,PIC,SIC,Total,TotaltoDate,Total:,2812.5,113,1000,1263.3,1466.4,
11/27/21,C-172N,N1057F,KEYE,KEYE,,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1128.3,,,,,,,
11/27/21,C-150L,N11952,2R2,KEYE-2R2,,8.0,,,,,,1.1,,,,,,,,,,,1.1,,1.1,,1.1,,1.1,1129.4,,,,,,,
11/28/21,C-150L,N11952,2R2,7L8-2R2,,4.0,,,,,,1.2,,,,,,,,,,,1.2,,1.2,,1.2,,1.2,1130.6,,,,,,,
11/29/21,SR20,N48VU,KEYE,KEYE,,1.0,,,,,,0.9,,0.9,0.9,,,,,,,,,,0.9,,0.9,,0.9,1131.5,,,,,,,
11/29/21,SR20,N48VU,KEYE,KTYQ-KEYE,,2.0,,,,,,1.1,,1.1,1.1,,,,,,,,1.1,,1.1,,1.1,,1.1,1132.6,,,,,,,
11/29/21,SR20,N47VU,KEYE,KTYQ-KEYE,,2.0,,,,,,0.9,,0.9,0.9,,,,,,,,0.9,,0.9,,0.9,,0.9,1133.5,,,,,,,
11/30/21,C-172S NAVIII,N678RB,2R2,2R2,,6.0,,,,,,0.9,,0.9,,,,,,,,,,,0.9,,0.9,,0.9,1134.4,,,,,,,
11/30/21,SR20,N41VU,KEYE,KMQJ-KEYE,,7.0,,,,,,1.8,,1.8,1.8,,,,,,,,1.8,,1.8,,1.8,,1.8,1136.2,,,,,,,
12/2/21,C-172S NAVIII,N678RB,2R2,2R2,,1.0,,,,,,0.9,,0.9,,,,,,,,,,,0.9,,0.9,,0.9,1137.1,,,,,,,
12/3/21,SR20,N47VU,KEYE,KTYQ-KEYE,,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,1.0,1138.1,,,,,,,
12/3/21,SR20,N48VU,KEYE,KMQJ-KUMP-KEYE,,3.0,,,,,,1.9,,1.9,1.9,,,,,,,,1.9,,1.9,,1.9,,1.9,1140.0,,,,,,,
12/3/21,C-172S NAVIII,N678RB,2R2,KHFY-2R2,,,2.0,,,,,2.0,,2.0,,,,,2.0,,,,2.0,,2.0,,2.0,,2.0,1142.0,,,,,,,
12/4/21,C-172S NAVIII,N678RB,2R2,2R2,,1.0,,,,,,0.6,,0.6,,,,,,,,,0.6,,0.6,,0.6,,0.6,1142.6,,,,,,,
12/7/21,SR20,N42VU,KEYE,2R2-KEYE,,4.0,,,,,,0.9,,0.9,0.9,,,,,,,,0.9,,0.9,,0.9,,0.9,1143.5,,,,,,,
12/8/21,SR20,N43VU,KEYE,KMQJ-KEYE,,3.0,,,,,,1.3,,1.3,1.3,,,,,,,,1.3,,1.3,,1.3,,1.3,1144.8,,,,,,,
12/8/21,C-150L,N11952,2R2,KBMG-KBAK-2R2,,,3.0,,,,,2.2,,,,,,,2.2,,,,2.2,,2.2,,2.2,,2.2,1147.0,,,,,,,
12/9/21,SR20,N42VU,KEYE,KEYE,,1.0,,,,,,1.2,,1.2,1.2,,,,,,,,1.2,,1.2,,1.2,,1.2,1148.2,,,,,,,
12/12/21,C-172S NAVIII,N678RB,2R2,KEYE-6I4-2R2,,3.0,,,,,,1.4,,1.4,,,,,,,,,1.4,,1.4,,1.4,,1.4,1149.6,,,,,,,
12/12/21,C-150L,N11952,2R2,KEYE-KUMP-7L8-2R2,,4.0,,,,,,1.1,,,,,,,,,,,1.1,,1.1,,1.1,,1.1,1150.7,,,,,,,
12/12/21,C-150L,N11952,2R2,2R2,,2.0,,,,,,0.5,,,,,,,,,,,,,0.5,,0.5,,0.5,1151.2,,,,,,,
12/13/21,SR20,N46VU,KEYE,KEYE,,1.0,,,,,,1.2,,1.2,1.2,,,,,,,,,,1.2,,1.2,,1.2,1152.4,,,,,,,
12/13/21,SR20,N46VU,KEYE,KEYE,,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,1153.4,,,,,,,
12/13/21,SR20,N46VU,KEYE,KUMP-KEYE,,4.0,,,,,,1.2,,1.2,1.2,,,,,,,,1.2,,1.2,,1.2,,1.2,1154.6,,,,,,,
12/13/21,SR20,N46VU,KEYE,KTYQ-KEYE,,2.0,,,,,,0.8,,0.8,0.8,,,,,,,,0.8,,0.8,,0.8,,0.8,1155.4,,,,,,,
12/13/21,SR20,N46VU,KEYE,KEYE,,,1.0,,,,,1.5,,1.5,1.5,,,,0.5,,,,,,1.5,,1.5,,1.5,1156.9,,,,,,,
12/14/21,SR20,N42VU,KEYE,KEYE,,,1.0,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,,1.0,1157.9,,,,,,,
12/14/21,SR20,N42VU,KEYE,KEYE,,1.0,,,,,,0.9,,0.9,0.9,,,,,,,,,,0.9,,0.9,,0.9,1158.8,,,,,,,
12/14/21,SR20,N44VU,KTYQ,KEYE,,1.0,,,,,,0.3,,0.3,0.3,,,,,,,,0.3,,0.3,,0.3,,0.3,1159.1,,,,,,,
12/14/21,SR20,N46VU,KEYE,2R2-KEYE,,4.0,,,,,,1.1,,1.1,1.1,,,,,,,,1.1,,1.1,,1.1,,1.1,1160.2,,,,,,,
12/14/21,SR20,N48VU,KEYE,KEYE,,1.0,,,,,,1.3,,1.3,1.3,,,,,,,,1.3,,1.3,,1.3,,1.3,1161.5,,,,,,,
12/14/21,SR20,N48VU,KEYE,KEYE,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,1162.5,,,,,,,
12/15/21,SR20,N42VU,KEYE,KEYE,4.0,1.0,,,,,,1.9,,1.9,1.9,,,,,1.2,,,,,1.9,,1.9,,1.9,1164.4,,,,,,,
12/16/21,SR20,N48VU,KEYE,KEYE,2.0,1.0,,,,,,1.5,,1.5,1.5,,,,,1.0,,,,,1.5,,1.5,,1.5,1165.9,,,,,,,
12/17/21,C-150L,N11952,2R2,2R2,,3.0,,,,,,0.7,,,,,,,,,,,,,0.7,,0.7,,0.7,1166.6,,,,,,,
12/17/21,C-172S NAVIII,N678RB,2R2,2R2,,1.0,,,,,,1.1,,1.1,,,,,,,,,,,1.1,,1.1,,1.1,1167.7,,,,,,,
12/17/21,SR20,N42VU,KEYE,KEYE,,2.0,,,,,,1.1,,1.1,1.1,,,,,,,,,,1.1,,1.1,,1.1,1168.8,,,,,,,
12/17/21,SR20,N42VU,KEYE,KUMP-KEYE,,5.0,,,,,,1.1,,1.1,1.1,,,,,,,,1.1,,1.1,,1.1,,1.1,1169.9,,,,,,,
12/17/21,SR20,N42VU,KEYE,KGPP-KEYE,,2.0,,,,,,1.3,,1.3,1.3,,,,,,,,1.3,1.3,1.3,,1.3,,1.3,1171.2,,,,,,,
12/20/21,SR20,N42VU,KEYE,KHFY,,3.0,,,,,,1.4,,1.4,1.4,,,,,,,,1.4,,1.0,,1.4,,1.4,1172.6,,,,,,,
12/20/21,SR20,N42VU,KHFY,KEYE,,3.0,,,,,,1.2,,1.2,1.2,,,,,,,,1.2,,1.0,,1.2,,1.2,1173.8,,,,,,,
12/20/21,SR20,N42VU,KEYE,KEYE,,,1.0,,,,,1.1,,1.1,1.1,,,,1.1,,,,,,1.1,,1.1,,1.1,1174.9,,,,,,,
12/20/21,SR20,N48VU,KEYE,KHUF-KEYE,,,2.0,,,,,1.3,,1.3,1.3,,,,1.3,,,,1.3,1.3,1.3,,1.3,,1.3,1176.2,,,,,,,
12/20/21,SR20,N47VU,KEYE,KEYE,,1.0,,,,,,1.1,,1.1,1.1,,,,,,,,,,1.1,,1.1,,1.1,1177.3,,,,,,,
12/20/21,SR20,N47VU,KEYE,KEYE,,1.0,,,,,,0.8,,0.8,0.8,,,,,,,,,,0.8,,0.8,,0.8,1178.1,,,,,,,
12/21/21,SR20,N42VU,KEYE,KTYQ,,1.0,,,,,,0.4,,0.4,0.4,,,,,,,,0.4,,0.4,,0.4,,0.4,1178.5,,,,,,,
12/21/21,SR20,N44VU,KTYQ,KEYE,,1.0,,,,,,0.8,,0.8,0.8,,,,,,,,0.8,,,,0.8,,0.8,1179.3,,,,,,,
12/21/21,C-150L,N11952,2R2,6I4-2R2,,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1180.3,,,,,,,
12/21/21,SR20,N44VU,KEYE,KEYE,,1.0,,,,,,0.3,,0.3,0.3,,,,,,,,,,0.3,,0.3,,0.3,1180.6,,,,,,,
12/21/21,SR20,N44VU,KEYE,KHFY-KTYQ-KEYE,,5.0,,,,,,2.3,,2.3,2.3,,,,,,,,2.3,,2.3,,2.3,,2.3,1182.9,,,,,,,
12/22/21,C-172N,N1057F,2R2,KUMP-2R2,,5.0,,,,,,1.1,,,,,,,,,,,1.1,,1.1,,1.1,,1.1,1184.0,,,,,,,
12/22/21,C-172N,N1057F,2R2,2R2,,1.0,,,,,,1.1,,,,,,,,,,,,,1.1,,1.1,,1.1,1185.1,,,,,,,
12/22/21,SR20,N48VU,KEYE,KEYE,,1.0,,,,,,1.4,,1.4,1.4,,,,,,,,,,1.4,,1.4,,1.4,1186.5,,,,,,,
12/22/21,SR20,N48VU,KEYE,KEYE,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,1187.5,,,,,,,
12/23/21,C-172N,N1057F,2R2,2R2,,2.0,,,,,,0.9,,,,,,,,,,,,,0.9,,0.9,,0.9,1188.4,,,,,,,
12/27/21,C-172N,N1057F,2R2,KDKB-2R2,,,2.0,,,,,3.3,,,,,,,1.7,2.0,,,3.3,3.3,,,3.3,,3.3,1191.7,,,,,,,
12/31/21,C-172S NAVIII,N678RB,2R2,2R2,,1.0,,,,,,1.2,,1.2,,,,,,,,,,,1.2,,1.2,,1.2,1192.9,,,,,,,
12/31/21,C-172S NAVIII,N678RB,2R2,2R2,,1.0,,,,,,0.6,,0.6,,,,,,,,,,,0.6,,0.6,,0.6,1193.5,,,,,,,
1/3/22,SR20,N47VU,KEYE,KHFY-KEYE,,3.0,,,,,,1.7,,1.7,1.7,,,,,,,,1.7,,1.7,,1.7,,1.7,1195.2,,,,,,,
1/4/22,SR20,N44VU,KEYE,KEYE,,2.0,,,,,,0.9,,0.9,0.9,,,,,,,,,,0.9,,0.9,,0.9,1196.1,,,,,,,
1/4/22,SR20,N47VU,KEYE,KEYE,,1.0,,,,,,1.2,,1.2,1.2,,,,,,,,,,1.2,,1.2,,1.2,1197.3,,,,,,,
1/4/22,C-172N,N1057F,2R2,KOKK-2R2,,2.0,,,,,,1.6,,,,,,,,,,,1.6,1.6,1.6,,1.6,,1.6,1198.9,,,,,,,
1/5/22,C-172S NAVIII,N678RB,2R2,2R2,,1.0,,,,,,1.1,,1.1,,,,,,,,,,,1.1,,1.1,,1.1,1200.0,,,,,,,
1/6/22,C-172S NAVIII,N678RB,2R2,KEYE-2R2,,4.0,,,,,,1.2,,1.2,,,,,,,,,1.2,,1.2,,1.2,,1.2,1201.2,,,,,,,
1/6/22,SR20,N42VU,KEYE,KEYE,,4.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,1202.2,,,,,,,
1/6/22,SR20,N42VU,KEYE,KEYE,,1.0,,,,,,0.9,,0.9,0.9,,,,,,,,,,0.9,,0.9,,0.9,1203.1,,,,,,,
1/6/22,SR20,N42VU,KEYE,KHFY-KMEI-KUWL-KHFY-KEYE,,5.0,,,,,,2.2,,2.2,2.2,,,,,,,,2.2,,2.2,,2.2,,2.2,1205.3,,,,,,,
1/7/22,SR20,N42VU,KEYE,KEYE,,2.0,,,,,,0.8,,0.8,0.8,,,,,,,,,,0.8,,0.8,,0.8,1206.1,,,,,,,
1/10/22,SR20,N42VU,KEYE,KEYE,,1.0,,,,,,1.5,,1.5,1.5,,,,,,,,,,1.5,,1.5,,1.5,1207.6,,,,,,,
1/10/22,C-150L,N11952,2R2,2R2,,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,1208.6,,,,,,,
1/11/22,C-172S NAVIII,N678RB,2R2,KGPC-2R2,,2.0,,,,,,1.2,,1.2,,,,,,,,,1.2,,1.2,,1.2,,1.2,1209.8,,,,,,,
1/11/22,SR20,N47VU,KEYE,KEYE,,1.0,,,,,,0.7,,0.7,0.7,,,,,,,,,,0.7,,0.7,,0.7,1210.5,,,,,,,
1/11/22,SR20,N45VU,KEYE,KHFY-KGEZ-KHFY-KEYE,,3.0,,,,,,1.6,,1.6,1.6,,,,,,,,1.6,,1.0,,1.6,,1.6,1212.1,,,,,,,
1/12/22,SR20,N48VU,KEYE,KEYE,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,1213.1,,,,,,,
1/12/22,SR20,N48VU,KEYE,KEYE,,1.0,,,,,,1.1,,1.1,1.1,,,,,,,,,,1.1,,1.1,,1.1,1214.2,,,,,,,
1/12/22,SR20,N48VU,KEYE,KEYE,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,1215.2,,,,,,,
1/12/22,SR20,N48VU,KEYE,KEYE,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,1216.2,,,,,,,
1/12/22,SR20,N48VU,KEYE,KHFY-KGEZ-KHFY-KEYE,,2.0,,,,,,1.8,,1.8,1.8,,,,,,,,,,1.0,,1.8,,1.8,1218.0,,,,,,,
1/13/22,C-172S NAVIII,N678RB,2R2,2R2,,5.0,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,1219.0,,,,,,,
1/13/22,C-172N,N1057F,2R2,6I4-2R2,,4.0,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1220.0,,,,,,,
1/13/22,SR20,N47VU,KEYE,KUMP-KEYE,,2.0,,,,,,1.2,,1.2,1.2,,,,,,,,1.2,,1.2,,1.2,,1.2,1221.2,,,,,,,
1/15/22,SR20,N43VU,KEYE,KEYE,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,1222.2,,,,,,,
1/15/22,SR20,N48VU,KEYE,KEYE,,1.0,,,,,,0.9,,0.9,0.9,,,,,,,,,,0.9,,0.9,,0.9,1223.1,,,,,,,
1/16/22,C-150L,N11952,2R2,KEYE-2R2,,5.0,,,,,,1.4,,,,,,,,,,,1.4,,1.4,,1.4,,1.4,1224.5,,,,,,,
1/16/22,SR20,N48VU,KEYE,KEYE,,1.0,,,,,,1.4,,1.4,1.4,,,,,,,,,,1.4,,1.4,,1.4,1225.9,,,,,,,
1/16/22,SR20,N48VU,KEYE,KEYE,,1.0,,,,,,0.9,,0.9,0.9,,,,,,,,,,0.9,,0.9,,0.9,1226.8,,,,,,,
1/18/22,SR20,N42VU,KEYE,KEYE,,1.0,,,,,,0.4,,0.4,0.4,,,,,,,,,,0.4,,0.4,,0.4,1227.2,,,,,,,
1/18/22,SR20,N42VU,KEYE,KEYE,,1.0,,,,,,0.7,,0.7,0.7,,,,,,,,,,0.7,,0.7,,0.7,1227.9,,,,,,,
1/18/22,SR20,N48VU,KEYE,KEYE,,1.0,,,,,,1.1,,1.1,1.1,,,,,,,,,,1.1,,1.1,,1.1,1229.0,,,,,,,
1/18/22,SR20,N48VU,KEYE,KEYE,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,1230.0,,,,,,,
1/19/22,SR20,N42VU,KEYE,KEYE,,1.0,,,,,,1.2,,1.2,1.2,,,,,,,,,,1.2,,1.2,,1.2,1231.2,,,,,,,
1/19/22,SR20,N42VU,KEYE,KEYE,,1.0,,,,,,1.5,,1.5,1.5,,,,,,,,,,1.5,,1.5,,1.5,1232.7,,,,,,,
1/19/22,SR20,N48VU,KEYE,KLOU-KEYE,,2.0,,,,,,2.0,,2.0,2.0,,,,,,,,2.0,2.0,2.0,,2.0,,2.0,1234.7,,,,,,,
1/20/22,SR20,N44VU,KEYE,KEYE,,1.0,,,,,,1.1,,1.1,1.1,,,,,,,,,,1.1,,1.1,,1.1,1235.8,,,,,,,
1/20/22,SR20,N44VU,KEYE,KTYQ,,1.0,,,,,,0.4,,0.4,0.4,,,,,,,,,,0.4,,0.4,,0.4,1236.2,,,,,,,
1/20/22,SR20,N46VU,KEYE,KEYE,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,1237.2,,,,,,,
1/21/22,SR20,N42VU,KEYE,KEYE,,1.0,,,,,,1.1,,1.1,1.1,,,,,,,,,,1.1,,1.1,,1.1,1238.3,,,,,,,
1/21/22,SR20,N43VU,KTYQ,KEYE,,1.0,,,,,,0.5,,0.5,0.5,,,,,,,,0.5,,,,0.5,,0.5,1238.8,,,,,,,
1/21/22,SR20,N44VU,KTYQ,KEYE,,1.0,,,,,,0.5,,0.5,0.5,,,,,,,,0.5,,,,0.5,,0.5,1239.3,,,,,,,
1/21/22,SR20,N44VU,KEYE,KEYE,,1.0,,,,,,1.4,,1.4,1.4,,,,,,,,,,1.4,,1.4,,1.4,1240.7,,,,,,,
1/21/22,SR20,N44VU,KEYE,KMGC-KTYQ,,2.0,,,,,,2.3,,2.3,2.3,,,,,,,,2.3,2.3,2.3,,2.3,,2.3,1243.0,,,,,,,
